<<<<<<< HEAD
"","coefficients","replicate","pval","treatment_site"
"siteCI5...34",0.322878664853024,12,1.17218401580946e-43,"siteCI5"
"siteDB...35",-0.141586482592448,12,1.0928926196029e-09,"siteDB"
"sitePW...36",-0.155940287355233,12,1.74634133513946e-11,"sitePW"
"siteCI5...37",0.492430939463346,13,2.74709050258232e-88,"siteCI5"
"siteDB...38",-0.0832121922429719,13,0.0008514394381538,"siteDB"
"sitePW...39",0.0950855722844903,13,0.000106998444477148,"sitePW"
"siteCI5...40",0.554520064372416,14,5.4767415868913e-112,"siteCI5"
"siteDB...41",-0.093854037941208,14,0.000180290611169472,"siteDB"
"sitePW...42",0.0273162488883898,14,0.268469653364304,"sitePW"
"siteCI5...43",0.401201830905437,15,2.16673777206617e-60,"siteCI5"
"siteDB...44",-0.0404986516862761,15,0.096533914803206,"siteDB"
"sitePW...45",0.0445129609117698,15,0.0636874688086729,"sitePW"
"siteCI5...46",0.439245906198279,16,8.08907118200281e-76,"siteCI5"
"siteDB...47",-0.0318640765576719,16,0.180194939966031,"siteDB"
"sitePW...48",-0.0833551537807229,16,0.000493810596225646,"sitePW"
"siteCI5...49",0.470884412677643,17,7.86439490515158e-87,"siteCI5"
"siteDB...50",-0.046291871271951,17,0.0544745482389446,"siteDB"
"sitePW...51",-0.0949652245685183,17,8.76570689537995e-05,"sitePW"
"siteCI5...52",0.60669670329135,18,5.14014066834622e-134,"siteCI5"
"siteDB...53",-0.0933007662471558,18,0.000241081270689486,"siteDB"
"sitePW...54",-0.0215891689814565,18,0.391437379294212,"sitePW"
"siteCI5...55",0.34936555408501,19,4.79825624995207e-49,"siteCI5"
"siteDB...56",-0.111939638195738,19,2.32040697882615e-06,"siteDB"
"sitePW...57",-0.0210056792047548,19,0.370416877702311,"sitePW"
"siteCI5...58",0.636738947104229,20,6.06719410016219e-142,"siteCI5"
"siteDB...59",-0.0235912848150338,20,0.356357034562997,"siteDB"
"sitePW...60",0.271025311187329,20,8.05426687379098e-28,"sitePW"
"siteCI5...61",0.414515039873306,21,1.12252262896645e-74,"siteCI5"
"siteDB...62",-0.266246550755169,21,3.41866765191618e-30,"siteDB"
"sitePW...63",-0.256747856226756,21,1.45292159877099e-28,"sitePW"
"siteCI5...64",0.577002656064903,22,4.65731411446993e-124,"siteCI5"
"siteDB...65",0.0865851833821084,22,0.000425625294099589,"siteDB"
"sitePW...66",0.108932846517226,22,8.3668785765449e-06,"sitePW"
"siteCI5...67",0.580053742906664,23,1.46860345938481e-111,"siteCI5"
"siteDB...68",0.0514976505665647,23,0.0488192108453668,"siteDB"
"sitePW...69",0.0721002157590246,23,0.00547717872747546,"sitePW"
"siteCI5...70",0.557801143100489,24,2.47835761141939e-115,"siteCI5"
"siteDB...71",-0.0836163464908078,24,0.000837331976136583,"siteDB"
"sitePW...72",0.105046851228334,24,1.57529473791795e-05,"sitePW"
"siteCI5...73",0.668534259967528,25,1.83253625046093e-163,"siteCI5"
"siteDB...74",-0.0238530705331623,25,0.341708530194574,"siteDB"
"sitePW...75",0.13890575428356,25,1.68194352340665e-08,"sitePW"
"siteCI5...76",0.307059431517906,26,3.08329253887461e-37,"siteCI5"
"siteDB...77",-0.126226170962063,26,1.25483469472697e-07,"siteDB"
"sitePW...78",0.0133019585829857,26,0.569077298655604,"sitePW"
"siteCI5...79",0.473933687997321,27,6.27740786635486e-86,"siteCI5"
"siteDB...80",0.00165396083935851,27,0.945427872360238,"siteDB"
"sitePW...81",0.0395174062353553,27,0.0995941197894495,"sitePW"
"siteCI5...82",0.420997176815541,28,1.11125179215159e-71,"siteCI5"
"siteDB...83",-0.180093461774662,28,5.9974742679332e-14,"siteDB"
"sitePW...84",-0.0660244315937786,28,0.0053176192080833,"sitePW"
"siteCI5...85",0.472626440071097,29,1.81264869762969e-87,"siteCI5"
"siteDB...86",-0.0754717027870512,29,0.0017547116775617,"siteDB"
"sitePW...87",0.00348110681125837,29,0.883952314718388,"sitePW"
"siteCI5...88",0.391304121372326,30,4.18030478274559e-60,"siteCI5"
"siteDB...89",-0.160093939655975,30,3.36147975482909e-11,"siteDB"
"sitePW...90",-0.154800479916379,30,1.13505143725072e-10,"sitePW"
"siteCI5...91",0.430553543082122,31,5.79621527279721e-68,"siteCI5"
"siteDB...92",-0.125302307624994,31,6.04509863134435e-07,"siteDB"
"sitePW...93",-0.0171408673038652,31,0.490664838610645,"sitePW"
"siteCI5...94",0.538831615659914,32,1.1563168635799e-111,"siteCI5"
"siteDB...95",-0.0234438022301503,32,0.333666372459767,"siteDB"
"sitePW...96",0.130149231373649,32,3.72054842373887e-08,"sitePW"
"siteCI5...97",0.296802368644478,33,1.41426154482094e-38,"siteCI5"
"siteDB...98",-0.225795573210347,33,2.02604083322092e-22,"siteDB"
"sitePW...99",-0.149748321131072,33,7.02013835901441e-11,"sitePW"
"siteCI5...100",0.530847511195462,34,3.38673018513185e-102,"siteCI5"
"siteDB...101",-0.0421284472772706,34,0.0950672337430898,"siteDB"
"sitePW...102",0.101422122770359,34,3.93646767690924e-05,"sitePW"
"siteCI5...103",0.56724018294621,35,1.12623748005701e-113,"siteCI5"
"siteDB...104",0.13122078073615,35,1.14163432938588e-07,"siteDB"
"sitePW...105",0.248479234017927,35,3.03593410226294e-24,"sitePW"
"siteCI5...106",0.580812947100439,36,4.09560740030343e-120,"siteCI5"
"siteDB...107",0.0441956507836073,36,0.0793045738721071,"siteDB"
"sitePW...108",0.129690550556057,36,1.67678696285942e-07,"sitePW"
"siteCI5...109",0.383987081254248,37,2.05070767746597e-56,"siteCI5"
"siteDB...110",-0.0438202564085576,37,0.0711578925002424,"siteDB"
"sitePW...111",0.0149252493557018,37,0.531218759321899,"sitePW"
"siteCI5...112",0.576104760875146,38,3.19835523354247e-111,"siteCI5"
"siteDB...113",0.200797611230602,38,2.99782179278896e-15,"siteDB"
"sitePW...114",0.139499883902481,38,4.22084430641388e-08,"sitePW"
"siteCI5...115",0.420846876858882,39,2.93168205428151e-69,"siteCI5"
"siteDB...116",-0.122202287817214,39,4.08949408990056e-07,"siteDB"
"sitePW...117",-0.0912278493048354,39,0.000142965362210831,"sitePW"
"siteCI5...118",0.44672149665573,40,7.78202825916153e-80,"siteCI5"
"siteDB...119",-0.0148692499815809,40,0.527722174348472,"siteDB"
"sitePW...120",-0.063547741761113,40,0.00750099345594438,"sitePW"
"siteCI5...121",0.360097820234221,41,1.39455045669995e-55,"siteCI5"
"siteDB...122",-0.277185000853843,41,2.48537980085337e-32,"siteDB"
"sitePW...123",-0.0972595379638682,41,2.25194520889482e-05,"sitePW"
"siteCI5...124",0.615764864263135,42,4.23107971354289e-143,"siteCI5"
"siteDB...125",0.0672498311712852,42,0.00566095825046778,"siteDB"
"sitePW...126",0.00808405340510376,42,0.741627896261523,"sitePW"
"siteCI5...127",0.441081977447656,43,6.52271772356347e-77,"siteCI5"
"siteDB...128",-0.182741297535778,43,4.33050612670029e-14,"siteDB"
"sitePW...129",-0.0491758361388532,43,0.0380749482750202,"sitePW"
"siteCI5...130",0.390706238721275,44,6.41696097385338e-58,"siteCI5"
"siteDB...131",-0.0321172617540661,44,0.185796980252218,"siteDB"
"sitePW...132",-0.0376636852518834,44,0.116524858880901,"sitePW"
"siteCI5...133",0.470184687260199,45,2.33300073677721e-79,"siteCI5"
"siteDB...134",-0.0387657993128838,45,0.121321779788435,"siteDB"
"sitePW...135",0.164414650019035,45,1.72378993441878e-11,"sitePW"
"siteCI5...136",0.390723913873609,46,2.63462746256647e-67,"siteCI5"
"siteDB...137",-0.122826232234031,46,6.68704011223194e-08,"siteDB"
"sitePW...138",-0.114154220242299,46,4.06947642887708e-07,"sitePW"
"siteCI5...139",0.506004808949119,47,3.60729335415708e-108,"siteCI5"
"siteDB...140",-0.0907832845626856,47,9.86222788795401e-05,"siteDB"
"sitePW...141",-0.0756341810027367,47,0.00112424792772079,"sitePW"
"siteCI5...142",0.598396153475211,48,2.7703452809371e-138,"siteCI5"
"siteDB...143",-0.0436850521310693,48,0.0740620580129202,"siteDB"
"sitePW...144",0.0140180532683196,48,0.563775244231826,"sitePW"
"siteCI5...145",0.805341264802286,49,4.6697641939143e-203,"siteCI5"
"siteDB...146",0.0986225008436887,49,0.000278590520011408,"siteDB"
"sitePW...147",0.272290846524843,49,1.37790527646815e-24,"sitePW"
"siteCI5...148",0.39669723080599,50,1.23073058294131e-61,"siteCI5"
"siteDB...149",-0.00239175228749749,50,0.919399761694075,"siteDB"
"sitePW...150",-0.0209963341808755,50,0.37786960692487,"sitePW"
"siteCI5...151",0.585269903901613,51,4.96694189231985e-136,"siteCI5"
"siteDB...152",0.0343175730903915,51,0.149638585516224,"siteDB"
"sitePW...153",0.0673712412331466,51,0.00455789284717463,"sitePW"
"siteCI5...154",0.586552082013684,52,3.25985555655385e-129,"siteCI5"
"siteDB...155",-0.00529854086717684,52,0.829257492339388,"siteDB"
"sitePW...156",0.09851326325511,52,4.71214669648978e-05,"sitePW"
"siteCI5...157",0.516889214945973,53,2.09299894140221e-105,"siteCI5"
"siteDB...158",-0.043913846471895,53,0.0661313401263924,"siteDB"
"sitePW...159",0.0221959542324106,53,0.350230668554779,"sitePW"
"siteCI5...160",0.472015392180478,54,3.97383890979154e-81,"siteCI5"
"siteDB...161",-0.0593334979173961,54,0.0172938455002033,"siteDB"
"sitePW...162",0.0245068326151224,54,0.323319488894399,"sitePW"
"siteCI5...163",0.308655968718272,55,7.01446484713359e-41,"siteCI5"
"siteDB...164",-0.149266199634212,55,1.06458694107737e-10,"siteDB"
"sitePW...165",-0.147944466104639,55,1.14304716897079e-10,"sitePW"
"siteCI5...166",0.516894090794006,56,3.34569078103749e-94,"siteCI5"
"siteDB...167",0.137267773266348,56,3.28013173009262e-08,"siteDB"
"sitePW...168",-0.0593080628218991,56,0.0198624069479397,"sitePW"
"siteCI5...169",0.410344933397271,57,7.53968477393498e-65,"siteCI5"
"siteDB...170",-0.0393810008082032,57,0.100989638269103,"siteDB"
"sitePW...171",0.0320552636957845,57,0.176476788461676,"sitePW"
"siteCI5...172",0.465636408395213,58,5.10406143179038e-81,"siteCI5"
"siteDB...173",-0.151230600332397,58,1.08267506860457e-09,"siteDB"
"sitePW...174",-0.0217227937716947,58,0.373633290871994,"sitePW"
"siteCI5...175",0.295340207304577,59,3.40051034182074e-37,"siteCI5"
"siteDB...176",-0.165781104945741,59,6.62969141447299e-13,"siteDB"
"sitePW...177",-0.204379671839679,59,1.10718648057312e-18,"sitePW"
"siteCI5...178",0.483741006106117,60,2.22058797243238e-81,"siteCI5"
"siteDB...179",0.0283058579546424,60,0.26224154675295,"siteDB"
"sitePW...180",0.0952408822543563,60,0.000132729526977247,"sitePW"
"siteCI5...181",0.320903700885756,61,7.16527446970406e-45,"siteCI5"
"siteDB...182",-0.112735937806087,61,7.09963579590006e-07,"siteDB"
"sitePW...183",-0.145553150045871,61,2.09944520704502e-10,"sitePW"
"siteCI5...184",0.474102942833633,62,8.01763544158189e-81,"siteCI5"
"siteDB...185",-0.0310125640542182,62,0.213947393975156,"siteDB"
"sitePW...186",-0.00115786436158849,62,0.962953738773997,"sitePW"
"siteCI5...187",0.495502641536046,63,1.28738349567821e-89,"siteCI5"
"siteDB...188",0.0787040675226526,63,0.00128014697665369,"siteDB"
"sitePW...189",0.0010041274042005,63,0.967492310413365,"sitePW"
"siteCI5...190",0.432021185964421,64,5.82994775208937e-75,"siteCI5"
"siteDB...191",-0.138532754047159,64,7.54165534286429e-09,"siteDB"
"sitePW...192",-0.0867873372714957,64,0.000248855485679823,"sitePW"
"siteCI5...193",0.502971293519905,65,5.4651287790567e-95,"siteCI5"
"siteDB...194",0.0197972137934384,65,0.414748505622478,"siteDB"
"sitePW...195",0.0107324568323892,65,0.659290060023849,"sitePW"
"siteCI5...196",0.470803114702294,66,8.03274072947117e-88,"siteCI5"
"siteDB...197",-0.142625445782507,66,3.0067845259055e-09,"siteDB"
"sitePW...198",-0.0521104790198593,66,0.0291065958728848,"sitePW"
"siteCI5...199",0.548218222247494,67,3.97094261132883e-109,"siteCI5"
"siteDB...200",0.0447859260420252,67,0.0703338240605208,"siteDB"
"sitePW...201",0.0034011201287475,67,0.891653168386326,"sitePW"
"siteCI5...202",0.216790717718919,68,3.84168301726842e-19,"siteCI5"
"siteDB...203",-0.188361684805762,68,4.33646243919244e-15,"siteDB"
"sitePW...204",-0.153244586216602,68,1.32136064075985e-10,"sitePW"
"siteCI5...205",0.352221990621135,69,6.5859073149396e-50,"siteCI5"
"siteDB...206",-0.0436087939289687,69,0.0622177776425888,"siteDB"
"sitePW...207",-0.0902684589178639,69,0.000135755880751533,"sitePW"
"siteCI5...208",0.444748513665457,70,7.53613300971021e-68,"siteCI5"
"siteDB...209",0.182064654728749,70,3.39565251554392e-13,"siteDB"
"sitePW...210",0.129848176830447,70,2.34486978753078e-07,"sitePW"
"siteCI5...211",0.521010851409672,71,5.42236874948854e-102,"siteCI5"
"siteDB...212",-0.0454849791261924,71,0.0637132620168005,"siteDB"
"sitePW...213",-0.0896870308839686,71,0.000269225941759424,"sitePW"
"siteCI5...214",0.438055840062473,72,9.81136366774965e-76,"siteCI5"
"siteDB...215",-0.0243935937918231,72,0.304020681939881,"siteDB"
"sitePW...216",0.0186672425760275,72,0.428156650205319,"sitePW"
"siteCI5...217",0.62611872810947,73,1.50305223393454e-137,"siteCI5"
"siteDB...218",0.149710962491439,73,3.11958911743632e-09,"siteDB"
"sitePW...219",0.205168419100359,73,3.11189567181586e-16,"sitePW"
"siteCI5...220",0.170890815389369,74,1.96990890155726e-13,"siteCI5"
"siteDB...221",-0.329424097621487,74,7.81713631911521e-45,"siteDB"
"sitePW...222",-0.184517964393764,74,4.40547720707632e-16,"sitePW"
"siteCI5...223",0.390793083402825,75,2.48414214974904e-60,"siteCI5"
"siteDB...224",-0.138916670660163,75,8.5472282101152e-09,"siteDB"
"sitePW...225",-0.0170138697099062,75,0.473483031023457,"sitePW"
"siteCI5...226",0.552283847181064,76,7.9352192786565e-115,"siteCI5"
"siteDB...227",-0.175049479584402,76,1.69313873520973e-12,"siteDB"
"sitePW...228",0.00738567081150174,76,0.76008742444376,"sitePW"
"siteCI5...229",0.520106929889983,77,6.51821347812093e-94,"siteCI5"
"siteDB...230",0.0622683956927707,77,0.0136795657218636,"siteDB"
"sitePW...231",0.0933349267937376,77,0.000201202456652435,"sitePW"
"siteCI5...232",0.791042406511276,78,3.53822100755151e-169,"siteCI5"
"siteDB...233",0.353367795600015,78,2.72988851075465e-35,"siteDB"
"sitePW...234",0.404034139766252,78,7.21192005794899e-46,"sitePW"
"siteCI5...235",0.435537475253615,79,1.46629723529593e-77,"siteCI5"
"siteDB...236",0.0387270994556374,79,0.0967187615778636,"siteDB"
"sitePW...237",0.000745769097280136,79,0.974347668516975,"sitePW"
"siteCI5...238",0.590873403640526,80,3.6276796773657e-123,"siteCI5"
"siteDB...239",0.0952867414996801,80,0.000151283300505885,"siteDB"
"sitePW...240",0.0716107341130186,80,0.00447359349009787,"sitePW"
"siteCI5...241",0.551633285231986,81,6.86193356170668e-116,"siteCI5"
"siteDB...242",-0.0289717406684696,81,0.231640818821833,"siteDB"
"sitePW...243",0.0316691068844823,81,0.188186384421431,"sitePW"
"siteCI5...244",0.42768116791629,82,1.24864916146435e-74,"siteCI5"
"siteDB...245",-0.0297018219050622,82,0.205034730312254,"siteDB"
"sitePW...246",-0.103644656142169,82,1.16893540542287e-05,"sitePW"
"siteCI5...247",0.444473814778322,83,2.19848818889593e-77,"siteCI5"
"siteDB...248",0.00247180152469616,83,0.917628973961611,"siteDB"
"sitePW...249",-0.0419124576422695,83,0.0804877662927016,"sitePW"
"siteCI5...250",0.391325668546672,84,1.47088558379697e-62,"siteCI5"
"siteDB...251",-0.0450627623598403,84,0.0549001794174026,"siteDB"
"sitePW...252",-0.0181641618636532,84,0.436190618904439,"sitePW"
"siteCI5...253",0.536074278444023,85,1.76978041603055e-114,"siteCI5"
"siteDB...254",-0.101563109069849,85,2.66204709924341e-05,"siteDB"
"sitePW...255",0.0112731334504338,85,0.634512672431395,"sitePW"
"siteCI5...256",0.559776305685014,86,2.45077701474858e-115,"siteCI5"
"siteDB...257",0.0103370235969208,86,0.676504230536596,"siteDB"
"sitePW...258",0.185031227393457,86,1.79747073627214e-14,"sitePW"
"siteCI5...259",0.603157435261811,87,1.70045889199754e-134,"siteCI5"
"siteDB...260",0.0574306231432559,87,0.0205769839408238,"siteDB"
"sitePW...261",0.0244709433928063,87,0.323554885067511,"sitePW"
"siteCI5...262",0.526104038020273,88,5.1846576431578e-96,"siteCI5"
"siteDB...263",0.11985488806224,88,2.17723308268405e-06,"siteDB"
"sitePW...264",0.157449790800804,88,3.75501138680729e-10,"sitePW"
"siteCI5...265",0.4135611190398,89,5.14803721884787e-64,"siteCI5"
"siteDB...266",-0.0831992440054085,89,0.000749596620935497,"siteDB"
"sitePW...267",0.0972520384552368,89,5.21520573322988e-05,"sitePW"
"siteCI5...268",0.324144403677826,90,6.74644485712371e-41,"siteCI5"
"siteDB...269",-0.0563665324074838,90,0.0190527656320308,"siteDB"
"sitePW...270",-0.133971274186665,90,3.47849677699071e-08,"sitePW"
"siteCI5...271",0.4169889608872,91,4.20157681697728e-76,"siteCI5"
"siteDB...272",-0.152906090889639,91,2.81845126281675e-11,"siteDB"
"sitePW...273",-0.110468449845979,91,1.37554088042612e-06,"sitePW"
"siteCI5...274",0.411742251524209,92,4.43084531375533e-60,"siteCI5"
"siteDB...275",0.0148608975070591,92,0.552856823099618,"siteDB"
"sitePW...276",-0.00356376919147215,92,0.887227707022592,"sitePW"
"siteCI5...277",0.531092823437581,93,1.01276184801152e-98,"siteCI5"
"siteDB...278",-0.0124900424301511,93,0.623711618346921,"siteDB"
"sitePW...279",0.0445989474704036,93,0.0786962398157916,"sitePW"
"siteCI5...280",0.538427070681002,94,5.53225077343891e-100,"siteCI5"
"siteDB...281",0.0604423283534004,94,0.0182571907151095,"siteDB"
"sitePW...282",0.0878955140709727,94,0.000579111001897727,"sitePW"
"siteCI5...283",0.47031438112014,95,2.09087561475864e-94,"siteCI5"
"siteDB...284",-0.13337072767475,95,8.96808015600239e-09,"siteDB"
"sitePW...285",-0.0812909908967611,95,0.000403522062704166,"sitePW"
"siteCI5...286",0.372665209516415,96,3.95234222948006e-66,"siteCI5"
"siteDB...287",-0.265799451948838,96,4.03108983575981e-33,"siteDB"
"sitePW...288",-0.244178800795905,96,3.31172656633546e-28,"sitePW"
"siteCI5...289",0.362789313467212,97,1.63790999426313e-53,"siteCI5"
"siteDB...290",-0.081400323902488,97,0.000564305586590726,"siteDB"
"sitePW...291",-0.0489264635650399,97,0.0360474516809841,"sitePW"
"siteCI5...292",0.56192928374667,98,1.81058744290958e-113,"siteCI5"
"siteDB...293",0.097988807816199,98,7.81702823913125e-05,"siteDB"
"sitePW...294",0.0264405484117053,98,0.289526900501908,"sitePW"
"siteCI5...295",0.491747225693325,99,1.84889553908444e-85,"siteCI5"
"siteDB...296",-0.0243524342759764,99,0.330490811909643,"siteDB"
"sitePW...297",0.107790047001267,99,1.25730586325082e-05,"sitePW"
"siteCI5...298",0.317218966045069,100,2.60374745666268e-43,"siteCI5"
"siteDB...299",-0.166460821700767,100,4.0085437193302e-13,"siteDB"
"sitePW...300",-0.168627706136591,100,2.66369358837742e-13,"sitePW"
"siteCI5...301",0.560542208245112,101,2.18493445522299e-111,"siteCI5"
"siteDB...302",0.0024110908789189,101,0.924125778394847,"siteDB"
"sitePW...303",0.0190684779234901,101,0.450309430445349,"sitePW"
"siteCI5...304",0.349698299902365,102,8.36643104382006e-50,"siteCI5"
"siteDB...305",-0.0884626314941541,102,0.000182823104448965,"siteDB"
"sitePW...306",-0.0992334173730677,102,2.84067098017865e-05,"sitePW"
"siteCI5...307",0.304436702286225,103,5.40814854074484e-40,"siteCI5"
"siteDB...308",-0.130424793705054,103,1.2662420001174e-08,"siteDB"
"sitePW...309",-0.134369503857066,103,3.92865569130161e-09,"sitePW"
"siteCI5...310",0.490574733244677,104,3.46575684388479e-92,"siteCI5"
"siteDB...311",-0.0089304638208869,104,0.713970309063121,"siteDB"
"sitePW...312",0.00259249598091171,104,0.914407695583657,"sitePW"
"siteCI5...313",0.65891104824495,105,1.54974136073793e-146,"siteCI5"
"siteDB...314",0.128268095431125,105,7.81087224680371e-07,"siteDB"
"sitePW...315",0.126317931629126,105,9.99441053986154e-07,"sitePW"
"siteCI5...316",0.408089269147107,106,2.16464064161274e-66,"siteCI5"
"siteDB...317",-0.0754474973959248,106,0.00143221979181982,"siteDB"
"sitePW...318",-0.0577766547005389,106,0.0147877183221089,"sitePW"
"siteCI5...319",0.414536400683852,107,9.65438470149165e-71,"siteCI5"
"siteDB...320",-0.170621836394954,107,5.07898816550881e-13,"siteDB"
"sitePW...321",-0.134093213194923,107,9.92114696379645e-09,"sitePW"
"siteCI5...322",0.4412045289636,108,1.11464830184585e-78,"siteCI5"
"siteDB...323",0.00572162205674116,108,0.807346159185084,"siteDB"
"sitePW...324",-0.0553794388892683,108,0.01876167508524,"sitePW"
"siteCI5...325",0.38595783848018,109,7.78310685294609e-61,"siteCI5"
"siteDB...326",-0.123930186477028,109,1.43258925372471e-07,"siteDB"
"sitePW...327",-0.030102541420183,109,0.192970272273468,"sitePW"
"siteCI5...328",0.418758287306616,110,1.54930965974419e-70,"siteCI5"
"siteDB...329",-0.258409749372722,110,2.54337078627166e-26,"siteDB"
"sitePW...330",-0.0517801799676407,110,0.0288144245374115,"sitePW"
"siteCI5...331",0.589555155459631,111,5.06906022359306e-127,"siteCI5"
"siteDB...332",-0.00752806470269533,111,0.760093880258171,"siteDB"
"sitePW...333",0.191057803856241,111,2.94083763590942e-15,"sitePW"
"siteCI5...334",0.633388846605822,112,2.84495851533864e-141,"siteCI5"
"siteDB...335",0.0154389583526488,112,0.544153918070901,"siteDB"
"sitePW...336",0.132648605442128,112,1.27208946545403e-07,"sitePW"
"siteCI5...337",0.539309232317596,113,4.24878783389338e-109,"siteCI5"
"siteDB...338",-0.0450405720328915,113,0.0666493511548152,"siteDB"
"sitePW...339",0.0641178551610771,113,0.00813283062806044,"sitePW"
"siteCI5...340",0.470519180496162,114,1.44842734129108e-87,"siteCI5"
"siteDB...341",-0.0886381519523991,114,0.000231706909889153,"siteDB"
"sitePW...342",-0.0633790213391161,114,0.00802531617490858,"sitePW"
"siteCI5...343",0.467645598300536,115,2.19755160839529e-78,"siteCI5"
"siteDB...344",0.0587340368745692,115,0.01760338078832,"siteDB"
"sitePW...345",0.102523872225719,115,3.20477342092842e-05,"sitePW"
"siteCI5...346",0.52293450854936,116,3.06364249433796e-93,"siteCI5"
"siteDB...347",0.0497176419242551,116,0.050352945364843,"siteDB"
"sitePW...348",0.0695993613792768,116,0.00646537095436036,"sitePW"
"siteCI5...349",0.402829335343398,117,2.79201912632647e-63,"siteCI5"
"siteDB...350",-0.124577648894257,117,2.67751145374477e-07,"siteDB"
"sitePW...351",-0.0556420940739179,117,0.019967804939655,"sitePW"
"siteCI5...352",0.549965190588929,118,5.39466919348014e-106,"siteCI5"
"siteDB...353",0.0333658716431763,118,0.18557977772919,"siteDB"
"sitePW...354",0.0987125064593901,118,7.70621507856902e-05,"sitePW"
"siteCI5...355",0.478565794961731,119,2.64522905338063e-93,"siteCI5"
"siteDB...356",-0.103970889859158,119,1.21148987500438e-05,"siteDB"
"sitePW...357",-0.0157095529530445,119,0.50234406792031,"sitePW"
"siteCI5...358",0.396375528745609,120,5.65765701253059e-63,"siteCI5"
"siteDB...359",-0.0652233277946054,120,0.00586364910684381,"siteDB"
"sitePW...360",-0.0893849925187731,120,0.000176484326769284,"sitePW"
"siteCI5...361",0.561821431236238,121,9.65838904786689e-122,"siteCI5"
"siteDB...362",-0.0493818799718354,121,0.0418197148422132,"siteDB"
"sitePW...363",0.0600410949540885,121,0.0121947220703138,"sitePW"
"siteCI5...364",0.673150546823704,122,9.54032684285271e-153,"siteCI5"
"siteDB...365",0.066843589339547,122,0.0101790381217859,"siteDB"
"sitePW...366",0.210372332545023,122,1.71132672800385e-16,"sitePW"
"siteCI5...367",0.36609268926793,123,1.98175781665985e-56,"siteCI5"
"siteDB...368",-0.224891660073504,123,8.07752556064834e-22,"siteDB"
"sitePW...369",-0.0465190268725288,123,0.0421969457109287,"sitePW"
"siteCI5...370",0.46100692950361,124,2.09848222968348e-91,"siteCI5"
"siteDB...371",-0.0876594223613155,124,0.000132064164139288,"siteDB"
"sitePW...372",-0.116695111274998,124,4.94345702031617e-07,"sitePW"
"siteCI5...373",0.501534298416432,125,1.73415666748704e-94,"siteCI5"
"siteDB...374",-0.129545524834501,125,1.98709360450964e-07,"siteDB"
"sitePW...375",0.0464052980405066,125,0.0552971760068096,"sitePW"
"siteCI5...376",0.586337399120568,126,8.41994276528438e-136,"siteCI5"
"siteDB...377",-0.0513611418647638,126,0.0334779690513725,"siteDB"
"sitePW...378",0.0282869588581933,126,0.235668013448803,"sitePW"
"siteCI5...379",0.386516599251248,127,6.06896331513779e-60,"siteCI5"
"siteDB...380",-0.0992983011125238,127,3.27512874032456e-05,"siteDB"
"sitePW...381",-0.0608800074409652,127,0.0102565267165783,"sitePW"
"siteCI5...382",0.526185770355927,128,5.03665512049277e-106,"siteCI5"
